2024-10-11 02:03:34 startup archives install
2024-10-11 02:05:36 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2024-10-11 02:05:36 status half-installed libcap-ng0:amd64 0.7.9-2.1build1
2024-10-11 02:05:36 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2024-10-11 02:05:36 startup packages configure
2024-10-11 02:05:36 configure libcap-ng0:amd64 0.7.9-2.1build1 <none>
2024-10-11 02:05:36 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2024-10-11 02:05:36 status half-configured libcap-ng0:amd64 0.7.9-2.1build1
2024-10-11 02:05:36 status installed libcap-ng0:amd64 0.7.9-2.1build1
2024-10-11 02:05:36 startup packages configure
2024-10-11 02:05:36 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:05:36 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:36 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:39 startup archives unpack
2024-10-11 02:05:39 upgrade libcom-err2:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2024-10-11 02:05:39 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:39 status half-configured libcom-err2:amd64 1.45.5-2ubuntu1
2024-10-11 02:05:39 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
2024-10-11 02:05:39 status half-installed libcom-err2:amd64 1.45.5-2ubuntu1
2024-10-11 02:05:39 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
2024-10-11 02:05:39 startup packages configure
2024-10-11 02:05:39 configure libcom-err2:amd64 1.45.5-2ubuntu1 <none>
2024-10-11 02:05:39 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
2024-10-11 02:05:39 status half-configured libcom-err2:amd64 1.45.5-2ubuntu1
2024-10-11 02:05:39 status installed libcom-err2:amd64 1.45.5-2ubuntu1
2024-10-11 02:05:39 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:05:39 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:39 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:42 startup archives unpack
2024-10-11 02:05:42 upgrade libcrypt1:amd64 1:4.4.10-10ubuntu4 1:4.4.10-10ubuntu4
2024-10-11 02:05:42 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:42 status half-configured libcrypt1:amd64 1:4.4.10-10ubuntu4
2024-10-11 02:05:42 status unpacked libcrypt1:amd64 1:4.4.10-10ubuntu4
2024-10-11 02:05:42 status half-installed libcrypt1:amd64 1:4.4.10-10ubuntu4
2024-10-11 02:05:42 status unpacked libcrypt1:amd64 1:4.4.10-10ubuntu4
2024-10-11 02:05:43 startup packages configure
2024-10-11 02:05:43 configure libcrypt1:amd64 1:4.4.10-10ubuntu4 <none>
2024-10-11 02:05:43 status unpacked libcrypt1:amd64 1:4.4.10-10ubuntu4
2024-10-11 02:05:43 status half-configured libcrypt1:amd64 1:4.4.10-10ubuntu4
2024-10-11 02:05:43 status installed libcrypt1:amd64 1:4.4.10-10ubuntu4
2024-10-11 02:05:43 startup packages configure
2024-10-11 02:05:43 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:05:43 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:43 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:46 startup archives unpack
2024-10-11 02:05:46 upgrade libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2 5.3.28+dfsg1-0.6ubuntu2
2024-10-11 02:05:46 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:46 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2024-10-11 02:05:46 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2024-10-11 02:05:46 status half-installed libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2024-10-11 02:05:46 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2024-10-11 02:05:46 startup packages configure
2024-10-11 02:05:46 configure libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2 <none>
2024-10-11 02:05:46 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2024-10-11 02:05:46 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2024-10-11 02:05:46 status installed libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu2
2024-10-11 02:05:46 startup packages configure
2024-10-11 02:05:46 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:05:46 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:46 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:49 startup archives unpack
2024-10-11 02:05:49 upgrade libdebconfclient0:amd64 0.251ubuntu1 0.251ubuntu1
2024-10-11 02:05:49 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:49 status half-configured libdebconfclient0:amd64 0.251ubuntu1
2024-10-11 02:05:49 status unpacked libdebconfclient0:amd64 0.251ubuntu1
2024-10-11 02:05:49 status half-installed libdebconfclient0:amd64 0.251ubuntu1
2024-10-11 02:05:49 status unpacked libdebconfclient0:amd64 0.251ubuntu1
2024-10-11 02:05:50 startup packages configure
2024-10-11 02:05:50 configure libdebconfclient0:amd64 0.251ubuntu1 <none>
2024-10-11 02:05:50 status unpacked libdebconfclient0:amd64 0.251ubuntu1
2024-10-11 02:05:50 status half-configured libdebconfclient0:amd64 0.251ubuntu1
2024-10-11 02:05:50 status installed libdebconfclient0:amd64 0.251ubuntu1
2024-10-11 02:05:50 startup packages configure
2024-10-11 02:05:50 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:05:50 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:50 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:53 startup archives unpack
2024-10-11 02:05:53 upgrade libext2fs2:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2024-10-11 02:05:53 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:53 status half-configured libext2fs2:amd64 1.45.5-2ubuntu1
2024-10-11 02:05:53 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1
2024-10-11 02:05:53 status half-installed libext2fs2:amd64 1.45.5-2ubuntu1
2024-10-11 02:05:53 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1
2024-10-11 02:05:53 startup packages configure
2024-10-11 02:05:53 configure libext2fs2:amd64 1.45.5-2ubuntu1 <none>
2024-10-11 02:05:53 status unpacked libext2fs2:amd64 1.45.5-2ubuntu1
2024-10-11 02:05:53 status half-configured libext2fs2:amd64 1.45.5-2ubuntu1
2024-10-11 02:05:53 status installed libext2fs2:amd64 1.45.5-2ubuntu1
2024-10-11 02:05:53 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:05:53 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:53 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:56 startup archives unpack
2024-10-11 02:05:56 upgrade libfdisk1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2024-10-11 02:05:56 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:56 status half-configured libfdisk1:amd64 2.34-0.1ubuntu9
2024-10-11 02:05:56 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2024-10-11 02:05:56 status half-installed libfdisk1:amd64 2.34-0.1ubuntu9
2024-10-11 02:05:56 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2024-10-11 02:05:56 startup packages configure
2024-10-11 02:05:56 configure libfdisk1:amd64 2.34-0.1ubuntu9 <none>
2024-10-11 02:05:56 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9
2024-10-11 02:05:56 status half-configured libfdisk1:amd64 2.34-0.1ubuntu9
2024-10-11 02:05:56 status installed libfdisk1:amd64 2.34-0.1ubuntu9
2024-10-11 02:05:56 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:05:56 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:56 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:59 startup archives unpack
2024-10-11 02:05:59 upgrade libffi7:amd64 3.3-4 3.3-4
2024-10-11 02:05:59 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:05:59 status half-configured libffi7:amd64 3.3-4
2024-10-11 02:05:59 status unpacked libffi7:amd64 3.3-4
2024-10-11 02:05:59 status half-installed libffi7:amd64 3.3-4
2024-10-11 02:05:59 status unpacked libffi7:amd64 3.3-4
2024-10-11 02:05:59 startup packages configure
2024-10-11 02:05:59 configure libffi7:amd64 3.3-4 <none>
2024-10-11 02:05:59 status unpacked libffi7:amd64 3.3-4
2024-10-11 02:05:59 status half-configured libffi7:amd64 3.3-4
2024-10-11 02:05:59 status installed libffi7:amd64 3.3-4
2024-10-11 02:06:00 startup packages configure
2024-10-11 02:06:00 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:00 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:00 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:03 startup archives unpack
2024-10-11 02:06:03 upgrade libgcc-s1:amd64 10-20200411-0ubuntu1 10-20200411-0ubuntu1
2024-10-11 02:06:03 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:03 status half-configured libgcc-s1:amd64 10-20200411-0ubuntu1
2024-10-11 02:06:03 status unpacked libgcc-s1:amd64 10-20200411-0ubuntu1
2024-10-11 02:06:03 status half-installed libgcc-s1:amd64 10-20200411-0ubuntu1
2024-10-11 02:06:03 status unpacked libgcc-s1:amd64 10-20200411-0ubuntu1
2024-10-11 02:06:03 startup packages configure
2024-10-11 02:06:03 configure libgcc-s1:amd64 10-20200411-0ubuntu1 <none>
2024-10-11 02:06:03 status unpacked libgcc-s1:amd64 10-20200411-0ubuntu1
2024-10-11 02:06:03 status half-configured libgcc-s1:amd64 10-20200411-0ubuntu1
2024-10-11 02:06:03 status installed libgcc-s1:amd64 10-20200411-0ubuntu1
2024-10-11 02:06:03 startup packages configure
2024-10-11 02:06:03 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:03 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:03 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:06 startup archives unpack
2024-10-11 02:06:06 upgrade libgcrypt20:amd64 1.8.5-5ubuntu1 1.8.5-5ubuntu1
2024-10-11 02:06:06 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:06 status half-configured libgcrypt20:amd64 1.8.5-5ubuntu1
2024-10-11 02:06:06 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1
2024-10-11 02:06:06 status half-installed libgcrypt20:amd64 1.8.5-5ubuntu1
2024-10-11 02:06:06 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1
2024-10-11 02:06:06 startup packages configure
2024-10-11 02:06:06 configure libgcrypt20:amd64 1.8.5-5ubuntu1 <none>
2024-10-11 02:06:06 status unpacked libgcrypt20:amd64 1.8.5-5ubuntu1
2024-10-11 02:06:06 status half-configured libgcrypt20:amd64 1.8.5-5ubuntu1
2024-10-11 02:06:06 status installed libgcrypt20:amd64 1.8.5-5ubuntu1
2024-10-11 02:06:07 startup packages configure
2024-10-11 02:06:07 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:07 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:07 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:10 startup archives unpack
2024-10-11 02:06:10 upgrade libgmp10:amd64 2:6.2.0+dfsg-4 2:6.2.0+dfsg-4
2024-10-11 02:06:10 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:10 status half-configured libgmp10:amd64 2:6.2.0+dfsg-4
2024-10-11 02:06:10 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4
2024-10-11 02:06:10 status half-installed libgmp10:amd64 2:6.2.0+dfsg-4
2024-10-11 02:06:10 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4
2024-10-11 02:06:10 startup packages configure
2024-10-11 02:06:10 configure libgmp10:amd64 2:6.2.0+dfsg-4 <none>
2024-10-11 02:06:10 status unpacked libgmp10:amd64 2:6.2.0+dfsg-4
2024-10-11 02:06:10 status half-configured libgmp10:amd64 2:6.2.0+dfsg-4
2024-10-11 02:06:10 status installed libgmp10:amd64 2:6.2.0+dfsg-4
2024-10-11 02:06:10 startup packages configure
2024-10-11 02:06:10 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:10 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:10 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:13 startup archives unpack
2024-10-11 02:06:13 upgrade libgnutls30:amd64 3.6.13-2ubuntu1 3.6.13-2ubuntu1
2024-10-11 02:06:13 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:13 status half-configured libgnutls30:amd64 3.6.13-2ubuntu1
2024-10-11 02:06:13 status unpacked libgnutls30:amd64 3.6.13-2ubuntu1
2024-10-11 02:06:13 status half-installed libgnutls30:amd64 3.6.13-2ubuntu1
2024-10-11 02:06:13 status unpacked libgnutls30:amd64 3.6.13-2ubuntu1
2024-10-11 02:06:13 startup packages configure
2024-10-11 02:06:13 configure libgnutls30:amd64 3.6.13-2ubuntu1 <none>
2024-10-11 02:06:13 status unpacked libgnutls30:amd64 3.6.13-2ubuntu1
2024-10-11 02:06:13 status half-configured libgnutls30:amd64 3.6.13-2ubuntu1
2024-10-11 02:06:13 status installed libgnutls30:amd64 3.6.13-2ubuntu1
2024-10-11 02:06:14 startup packages configure
2024-10-11 02:06:14 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:14 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:14 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:17 startup archives unpack
2024-10-11 02:06:17 upgrade libgpg-error0:amd64 1.37-1 1.37-1
2024-10-11 02:06:17 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:17 status half-configured libgpg-error0:amd64 1.37-1
2024-10-11 02:06:17 status unpacked libgpg-error0:amd64 1.37-1
2024-10-11 02:06:17 status half-installed libgpg-error0:amd64 1.37-1
2024-10-11 02:06:17 status unpacked libgpg-error0:amd64 1.37-1
2024-10-11 02:06:17 startup packages configure
2024-10-11 02:06:17 configure libgpg-error0:amd64 1.37-1 <none>
2024-10-11 02:06:17 status unpacked libgpg-error0:amd64 1.37-1
2024-10-11 02:06:17 status half-configured libgpg-error0:amd64 1.37-1
2024-10-11 02:06:17 status installed libgpg-error0:amd64 1.37-1
2024-10-11 02:06:17 startup packages configure
2024-10-11 02:06:17 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:17 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:17 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:20 startup archives unpack
2024-10-11 02:06:20 upgrade libhogweed5:amd64 3.5.1+really3.5.1-2 3.5.1+really3.5.1-2
2024-10-11 02:06:20 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:20 status half-configured libhogweed5:amd64 3.5.1+really3.5.1-2
2024-10-11 02:06:20 status unpacked libhogweed5:amd64 3.5.1+really3.5.1-2
2024-10-11 02:06:20 status half-installed libhogweed5:amd64 3.5.1+really3.5.1-2
2024-10-11 02:06:20 status unpacked libhogweed5:amd64 3.5.1+really3.5.1-2
2024-10-11 02:06:20 startup packages configure
2024-10-11 02:06:20 configure libhogweed5:amd64 3.5.1+really3.5.1-2 <none>
2024-10-11 02:06:20 status unpacked libhogweed5:amd64 3.5.1+really3.5.1-2
2024-10-11 02:06:20 status half-configured libhogweed5:amd64 3.5.1+really3.5.1-2
2024-10-11 02:06:20 status installed libhogweed5:amd64 3.5.1+really3.5.1-2
2024-10-11 02:06:21 startup packages configure
2024-10-11 02:06:21 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:21 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:21 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:23 startup archives unpack
2024-10-11 02:06:23 upgrade libidn2-0:amd64 2.2.0-2 2.2.0-2
2024-10-11 02:06:23 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:23 status half-configured libidn2-0:amd64 2.2.0-2
2024-10-11 02:06:23 status unpacked libidn2-0:amd64 2.2.0-2
2024-10-11 02:06:23 status half-installed libidn2-0:amd64 2.2.0-2
2024-10-11 02:06:24 status unpacked libidn2-0:amd64 2.2.0-2
2024-10-11 02:06:24 startup packages configure
2024-10-11 02:06:24 configure libidn2-0:amd64 2.2.0-2 <none>
2024-10-11 02:06:24 status unpacked libidn2-0:amd64 2.2.0-2
2024-10-11 02:06:24 status half-configured libidn2-0:amd64 2.2.0-2
2024-10-11 02:06:24 status installed libidn2-0:amd64 2.2.0-2
2024-10-11 02:06:24 startup packages configure
2024-10-11 02:06:24 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:24 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:24 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:27 startup archives unpack
2024-10-11 02:06:27 upgrade liblz4-1:amd64 1.9.2-2 1.9.2-2
2024-10-11 02:06:27 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:27 status half-configured liblz4-1:amd64 1.9.2-2
2024-10-11 02:06:27 status unpacked liblz4-1:amd64 1.9.2-2
2024-10-11 02:06:27 status half-installed liblz4-1:amd64 1.9.2-2
2024-10-11 02:06:27 status unpacked liblz4-1:amd64 1.9.2-2
2024-10-11 02:06:27 startup packages configure
2024-10-11 02:06:27 configure liblz4-1:amd64 1.9.2-2 <none>
2024-10-11 02:06:27 status unpacked liblz4-1:amd64 1.9.2-2
2024-10-11 02:06:27 status half-configured liblz4-1:amd64 1.9.2-2
2024-10-11 02:06:27 status installed liblz4-1:amd64 1.9.2-2
2024-10-11 02:06:28 startup packages configure
2024-10-11 02:06:28 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:28 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:28 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:31 startup archives unpack
2024-10-11 02:06:31 upgrade liblzma5:amd64 5.2.4-1 5.2.4-1
2024-10-11 02:06:31 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:31 status half-configured liblzma5:amd64 5.2.4-1
2024-10-11 02:06:31 status unpacked liblzma5:amd64 5.2.4-1
2024-10-11 02:06:31 status half-installed liblzma5:amd64 5.2.4-1
2024-10-11 02:06:31 status unpacked liblzma5:amd64 5.2.4-1
2024-10-11 02:06:31 startup packages configure
2024-10-11 02:06:31 configure liblzma5:amd64 5.2.4-1 <none>
2024-10-11 02:06:31 status unpacked liblzma5:amd64 5.2.4-1
2024-10-11 02:06:31 status half-configured liblzma5:amd64 5.2.4-1
2024-10-11 02:06:31 status installed liblzma5:amd64 5.2.4-1
2024-10-11 02:06:31 startup packages configure
2024-10-11 02:06:31 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:31 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:31 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:34 startup archives unpack
2024-10-11 02:06:34 upgrade libmount1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2024-10-11 02:06:34 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:34 status half-configured libmount1:amd64 2.34-0.1ubuntu9
2024-10-11 02:06:34 status unpacked libmount1:amd64 2.34-0.1ubuntu9
2024-10-11 02:06:34 status half-installed libmount1:amd64 2.34-0.1ubuntu9
2024-10-11 02:06:34 status unpacked libmount1:amd64 2.34-0.1ubuntu9
2024-10-11 02:06:34 startup packages configure
2024-10-11 02:06:34 configure libmount1:amd64 2.34-0.1ubuntu9 <none>
2024-10-11 02:06:34 status unpacked libmount1:amd64 2.34-0.1ubuntu9
2024-10-11 02:06:34 status half-configured libmount1:amd64 2.34-0.1ubuntu9
2024-10-11 02:06:34 status installed libmount1:amd64 2.34-0.1ubuntu9
2024-10-11 02:06:35 startup packages configure
2024-10-11 02:06:35 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:35 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:35 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:38 startup archives unpack
2024-10-11 02:06:38 upgrade libncurses6:amd64 6.2-0ubuntu2 6.2-0ubuntu2
2024-10-11 02:06:38 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:38 status half-configured libncurses6:amd64 6.2-0ubuntu2
2024-10-11 02:06:38 status unpacked libncurses6:amd64 6.2-0ubuntu2
2024-10-11 02:06:38 status half-installed libncurses6:amd64 6.2-0ubuntu2
2024-10-11 02:06:38 status unpacked libncurses6:amd64 6.2-0ubuntu2
2024-10-11 02:06:38 startup packages configure
2024-10-11 02:06:38 configure libncurses6:amd64 6.2-0ubuntu2 <none>
2024-10-11 02:06:38 status unpacked libncurses6:amd64 6.2-0ubuntu2
2024-10-11 02:06:38 status half-configured libncurses6:amd64 6.2-0ubuntu2
2024-10-11 02:06:38 status installed libncurses6:amd64 6.2-0ubuntu2
2024-10-11 02:06:38 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:38 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:38 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:41 startup archives unpack
2024-10-11 02:06:41 upgrade libncursesw6:amd64 6.2-0ubuntu2 6.2-0ubuntu2
2024-10-11 02:06:41 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:41 status half-configured libncursesw6:amd64 6.2-0ubuntu2
2024-10-11 02:06:41 status unpacked libncursesw6:amd64 6.2-0ubuntu2
2024-10-11 02:06:41 status half-installed libncursesw6:amd64 6.2-0ubuntu2
2024-10-11 02:06:41 status unpacked libncursesw6:amd64 6.2-0ubuntu2
2024-10-11 02:06:41 startup packages configure
2024-10-11 02:06:41 configure libncursesw6:amd64 6.2-0ubuntu2 <none>
2024-10-11 02:06:41 status unpacked libncursesw6:amd64 6.2-0ubuntu2
2024-10-11 02:06:41 status half-configured libncursesw6:amd64 6.2-0ubuntu2
2024-10-11 02:06:41 status installed libncursesw6:amd64 6.2-0ubuntu2
2024-10-11 02:06:41 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:41 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:41 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:44 startup archives unpack
2024-10-11 02:06:44 upgrade libnettle7:amd64 3.5.1+really3.5.1-2 3.5.1+really3.5.1-2
2024-10-11 02:06:44 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:44 status half-configured libnettle7:amd64 3.5.1+really3.5.1-2
2024-10-11 02:06:44 status unpacked libnettle7:amd64 3.5.1+really3.5.1-2
2024-10-11 02:06:44 status half-installed libnettle7:amd64 3.5.1+really3.5.1-2
2024-10-11 02:06:44 status unpacked libnettle7:amd64 3.5.1+really3.5.1-2
2024-10-11 02:06:44 startup packages configure
2024-10-11 02:06:44 configure libnettle7:amd64 3.5.1+really3.5.1-2 <none>
2024-10-11 02:06:44 status unpacked libnettle7:amd64 3.5.1+really3.5.1-2
2024-10-11 02:06:44 status half-configured libnettle7:amd64 3.5.1+really3.5.1-2
2024-10-11 02:06:44 status installed libnettle7:amd64 3.5.1+really3.5.1-2
2024-10-11 02:06:45 startup packages configure
2024-10-11 02:06:45 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:45 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:45 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:47 startup archives unpack
2024-10-11 02:06:47 upgrade libp11-kit0:amd64 0.23.20-1build1 0.23.20-1build1
2024-10-11 02:06:47 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:47 status half-configured libp11-kit0:amd64 0.23.20-1build1
2024-10-11 02:06:47 status unpacked libp11-kit0:amd64 0.23.20-1build1
2024-10-11 02:06:47 status half-installed libp11-kit0:amd64 0.23.20-1build1
2024-10-11 02:06:47 status unpacked libp11-kit0:amd64 0.23.20-1build1
2024-10-11 02:06:48 startup packages configure
2024-10-11 02:06:48 configure libp11-kit0:amd64 0.23.20-1build1 <none>
2024-10-11 02:06:48 status unpacked libp11-kit0:amd64 0.23.20-1build1
2024-10-11 02:06:48 status half-configured libp11-kit0:amd64 0.23.20-1build1
2024-10-11 02:06:48 status installed libp11-kit0:amd64 0.23.20-1build1
2024-10-11 02:06:48 startup packages configure
2024-10-11 02:06:48 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2024-10-11 02:06:48 status half-configured libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:48 status installed libc-bin:amd64 2.31-0ubuntu9
2024-10-11 02:06:51 startup archives unpack
2024-10-11 02:06:51 upgrade libpam-modules:amd64 1.3.1-5ubuntu4 1.3.1-5ubuntu4
2024-10-11 02:06:51 status half-configured libpam-modules:amd64 1.3.1-5ubuntu4
2024-10-11 02:06:51 status unpacked libpam-modules:amd64 1.3.1-5ubuntu4
2024-10-11 02:06:51 status half-installed libpam-modules:amd64 1.3.1-5ubuntu4
2024-10-11 02:06:51 status unpacked libpam-modules:amd64 1.3.1-5ubuntu4
2024-10-11 02:06:51 startup packages configure
2024-10-11 02:06:51 configure libpam-modules:amd64 1.3.1-5ubuntu4 <none>
2024-10-11 02:06:51 status unpacked libpam-modules:amd64 1.3.1-5ubuntu4
2024-10-11 02:06:51 status half-configured libpam-modules:amd64 1.3.1-5ubuntu4
2024-10-11 02:06:51 status installed libpam-modules:amd64 1.3.1-5ubuntu4
2024-10-11 02:06:52 startup packages configure
2024-10-11 02:06:55 startup archives unpack
2024-10-11 02:06:55 upgrade libpam-modules-bin:amd64 1.3.1-5ubuntu4 1.3.1-5ubuntu4
2024-10-11 02:06:55 status half-configured libpam-modules-bin:amd64 1.3.1-5ubuntu4
2024-10-11 02:06:55 status unpacked libpam-modules-bin:amd64 1.3.1-5ubuntu4
2024-10-11 02:06:55 status half-installed libpam-modules-bin:amd64 1.3.1-5ubuntu4
2024-10-11 02:06:55 status unpacked libpam-modules-bin:amd64 1.3.1-5ubuntu4
2024-10-11 02:06:55 startup packages configure
2024-10-11 02:06:55 configure libpam-modules-bin:amd64 1.3.1-5ubuntu4 <none>
2024-10-11 02:06:55 status unpacked libpam-modules-bin:amd64 1.3.1-5ubuntu4
2024-10-11 02:06:55 status half-configured libpam-modules-bin:amd64 1.3.1-5ubuntu4
